,0
4141,100.0
4142,240.0
4143,232.0
4144,98.0
4145,186.0
4146,164.0
4147,84.0
4148,97.0
4149,108.0
4150,192.0
4151,150.0
4152,17.0
4153,93.0
4154,117.0
4155,211.0
4156,351.0
4157,365.0
4158,255.0
4159,49.0
4160,53.0
4161,14.0
4162,85.0
4163,133.0
4164,114.0
4165,108.0
4166,111.0
4167,204.0
4168,329.0
4169,312.0
4170,327.0
4171,290.0
4172,37.0
4173,66.0
4174,55.0
4175,122.0
4176,100.0
4177,132.0
4178,84.0
4179,170.0
4180,168.0
4181,161.0
4182,148.0
4183,163.0
4184,219.0
4185,22.0
4186,108.0
4187,136.0
4188,226.0
4189,68.0
4190,169.0
4191,162.0
4192,558.0
4193,603.0
4194,385.0
4195,339.0
4196,195.0
4197,16.0
4198,132.0
4199,202.0
4200,291.0
4201,282.0
4202,50.0
4203,120.0
4204,163.0
4205,79.0
4206,197.0
4207,187.0
4208,293.0
4209,169.0
4210,170.0
4211,14.0
4212,111.0
4213,137.0
4214,162.0
4215,103.0
4216,132.0
4217,19.0
4218,63.0
4219,194.0
4220,185.0
4221,259.0
4222,539.0
4223,549.0
4224,486.0
4225,163.0
4226,105.0
4227,127.0
4228,364.0
4229,324.0
4230,312.0
4231,215.0
4232,391.0
4233,468.0
4234,512.0
4235,43.0
4236,134.0
4237,185.0
4238,160.0
4239,301.0
4240,257.0
4241,48.0
4242,51.0
4243,94.0
4244,193.0
4245,175.0
4246,158.0
4247,239.0
4248,25.0
4249,45.0
4250,63.0
4251,182.0
4252,174.0
4253,213.0
4254,73.0
4255,70.0
4256,37.0
4257,54.0
4258,144.0
4259,220.0
4260,260.0
4261,266.0
4262,385.0
4263,396.0
4264,162.0
4265,154.0
4266,64.0
4267,252.0
4268,207.0
4269,154.0
4270,55.0
4271,65.0
4272,56.0
4273,79.0
4274,149.0
4275,200.0
4276,175.0
4277,132.0
4278,90.0
4279,121.0
4280,204.0
4281,266.0
4282,199.0
4283,78.0
4284,144.0
4285,186.0
4286,81.0
4287,100.0
4288,76.0
4289,105.0
4290,212.0
4291,156.0
4292,183.0
4293,77.0
4294,112.0
4295,87.0
4296,125.0
4297,177.0
4298,192.0
4299,55.0
4300,126.0
4301,48.0
4302,38.0
4303,124.0
4304,132.0
4305,130.0
4306,87.0
4307,70.0
4308,51.0
4309,66.0
4310,109.0
4311,31.0
4312,122.0
4313,97.0
4314,86.0
4315,180.0
4316,172.0
4317,225.0
4318,163.0
4319,275.0
4320,115.0
4321,107.0
4322,162.0
4323,47.0
4324,107.0
4325,45.0
4326,59.0
4327,118.0
4328,144.0
4329,74.0
4330,51.0
4331,55.0
4332,78.0
4333,86.0
4334,116.0
4335,25.0
4336,57.0
4337,51.0
4338,109.0
4339,112.0
4340,40.0
4341,129.0
4342,86.0
4343,158.0
4344,199.0
4345,233.0
4346,125.0
4347,232.0
4348,118.0
4349,100.0
4350,57.0
4351,46.0
4352,70.0
4353,154.0
4354,196.0
4355,53.0
4356,32.0
4357,87.0
4358,100.0
4359,172.0
4360,113.0
4361,243.0
4362,251.0
4363,154.0
4364,218.0
4365,229.0
4366,240.0
4367,45.0
4368,44.0
4369,26.0
4370,30.0
4371,35.0
4372,39.0
4373,73.0
4374,182.0
4375,182.0
4376,195.0
4377,88.0
4378,113.0
4379,64.0
4380,20.0
4381,47.0
4382,108.0
4383,122.0
4384,144.0
4385,138.0
4386,155.0
4387,176.0
4388,196.0
4389,223.0
4390,179.0
4391,167.0
4392,185.0
4393,98.0
4394,43.0
4395,71.0
4396,141.0
4397,134.0
4398,166.0
4399,107.0
4400,76.0
4401,61.0
4402,66.0
4403,95.0
4404,135.0
4405,96.0
4406,144.0
4407,143.0
4408,182.0
4409,126.0
4410,158.0
4411,50.0
4412,46.0
4413,41.0
4414,98.0
4415,111.3
4416,94.0
4417,189.0
4418,109.0
4419,157.0
4420,44.0
4421,31.0
4422,66.0
4423,160.0
4424,167.0
4425,214.0
4426,71.0
4427,65.0
4428,123.0
4429,131.0
4430,135.0
4431,91.0
4432,109.0
4433,51.0
4434,79.0
4435,104.0
4436,103.0
4437,129.0
4438,198.0
4439,223.0
4440,144.0
4441,103.0
4442,73.0
4443,174.0
4444,190.0
4445,126.0
4446,100.0
4447,112.0
4448,75.0
4449,101.0
4450,96.0
4451,187.0
4452,145.0
4453,93.0
4454,92.0
4455,272.0
4456,413.0
4457,460.0
4458,394.0
4459,302.0
4460,18.0
4461,56.0
4462,125.0
4463,148.0
4464,86.0
4465,216.0
4466,265.0
4467,325.0
4468,265.0
4469,74.0
4470,107.0
4471,165.0
4472,309.0
4473,393.0
4474,374.0
4475,48.0
4476,189.0
4477,189.0
4478,14.3
4479,52.0
4480,170.0
4481,192.0
4482,50.0
4483,63.0
4484,85.0
4485,94.0
4486,133.0
4487,136.0
4488,10.0
4489,45.0
4490,69.0
4491,190.0
4492,207.0
4493,66.0
4494,144.0
4495,353.0
4496,394.0
4497,448.0
4498,113.0
4499,164.0
4500,184.0
4501,267.0
4502,312.0
4503,345.0
4504,179.0
4505,284.0
4506,251.0
4507,42.0
4508,107.0
4509,102.0
4510,14.0
4511,119.0
4512,121.0
4513,101.0
4514,105.0
4515,295.0
4516,272.0
4517,67.0
4518,28.0
4519,95.0
4520,144.0
4521,200.0
4522,12.0
4523,152.0
4524,192.0
4525,157.0
4526,14.0
4527,47.0
4528,137.0
4529,140.0
4530,22.0
4531,96.0
4532,190.0
4533,326.0
4534,326.0
4535,258.0
4536,85.0
4537,15.0
4538,100.0
4539,112.0
4540,212.0
4541,252.0
4542,172.0
4543,112.0
4544,122.0
4545,246.0
4546,296.0
4547,323.0
4548,108.0
4549,217.0
4550,240.0
4551,252.0
4552,481.0
4553,455.0
4554,165.0
4555,153.0
4556,90.0
4557,107.0
4558,49.0
4559,214.0
4560,239.0
4561,234.0
4562,204.0
4563,232.0
4564,45.0
4565,106.0
4566,149.0
4567,21.0
4568,133.0
4569,132.0
4570,176.0
4571,197.0
4572,19.0
4573,77.0
4574,118.0
4575,86.0
4576,95.0
4577,184.0
4578,184.0
4579,160.0
4580,84.0
4581,212.0
4582,325.0
4583,348.0
4584,275.0
4585,54.0
4586,182.0
4587,343.0
4588,250.0
4589,336.0
4590,81.0
4591,344.0
4592,206.0
4593,238.0
4594,20.0
4595,52.0
4596,233.0
4597,84.0
4598,130.0
4599,18.0
4600,72.0
4601,196.0
4602,262.0
4603,294.0
4604,242.0
4605,17.0
4606,77.0
4607,94.0
4608,101.0
4609,135.0
4610,152.0
4611,147.0
4612,339.0
4613,312.0
4614,92.0
4615,131.0
4616,104.0
4617,58.0
4618,45.0
4619,65.0
4620,135.0
4621,161.0
4622,141.0
4623,159.0
4624,111.0
4625,143.0
4626,196.0
4627,188.0
4628,93.0
4629,55.0
4630,77.0
4631,108.0
4632,129.0
4633,41.0
4634,68.0
4635,139.0
4636,236.0
4637,236.0
4638,238.0
4639,24.0
4640,82.0
4641,87.0
4642,256.0
4643,82.0
4644,117.0
4645,216.0
4646,127.0
4647,125.0
4648,100.0
4649,63.0
4650,95.0
4651,125.0
4652,110.0
4653,175.0
4654,124.0
4655,85.0
4656,142.0
4657,162.0
4658,229.0
4659,54.0
4660,116.0
4661,57.0
4662,98.0
4663,31.0
4664,58.0
4665,70.0
4666,34.0
4667,44.0
4668,44.0
4669,60.0
4670,152.0
4671,84.0
4672,60.0
4673,72.0
4674,198.0
4675,176.0
4676,30.0
4677,26.0
4678,52.0
4679,79.0
4680,131.0
4681,193.0
4682,128.0
4683,115.0
4684,125.0
4685,140.0
4686,114.0
4687,91.0
4688,68.0
4689,151.0
4690,151.0
4691,48.0
4692,77.0
4693,71.0
4694,59.0
4695,25.0
4696,38.0
4697,91.0
4698,135.0
4699,70.0
4700,36.0
4701,36.0
4702,52.0
4703,130.0
4704,170.0
4705,80.0
4706,66.0
4707,38.0
4708,41.0
4709,69.0
4710,146.0
4711,284.0
4712,172.0
4713,176.0
4714,136.0
4715,162.0
4716,198.0
4717,219.0
4718,30.0
4719,38.0
4720,29.0
4721,47.0
4722,67.0
4723,94.0
4724,112.0
4725,86.0
4726,192.0
4727,110.0
4728,84.0
4729,158.0
4730,174.0
4731,83.0
4732,95.0
4733,56.0
4734,71.0
4735,137.0
4736,97.0
4737,132.0
4738,120.0
4739,194.0
4740,106.0
4741,81.0
4742,130.0
4743,140.0
4744,170.0
4745,121.0
4746,98.0
4747,141.0
4748,108.0
4749,47.0
4750,107.0
4751,122.0
4752,154.0
4753,50.0
4754,140.0
4755,128.0
4756,149.0
4757,89.0
4758,105.0
4759,82.0
4760,148.0
4761,112.0
4762,151.0
4763,155.0
4764,68.0
4765,102.0
4766,114.0
4767,119.0
4768,79.0
4769,63.0
4770,32.0
4771,67.0
4772,81.0
4773,23.0
4774,32.0
4775,24.0
4776,27.0
4777,28.0
4778,57.0
4779,51.0
4780,47.0
4781,22.0
4782,19.0
4783,31.0
4784,94.0
4785,35.0
4786,32.0
4787,38.0
4788,78.0
4789,72.0
4790,12.0
4791,22.0
4792,18.0
4793,34.0
4794,106.0
4795,129.0
4796,163.0
4797,180.0
4798,237.0
4799,56.0
4800,149.0
4801,125.0
4802,217.0
4803,55.0
4804,213.0
4805,45.0
4806,69.0
4807,88.0
4808,94.0
4809,82.0
4810,39.0
4811,49.0
4812,51.0
4813,62.0
4814,242.0
4815,285.0
4816,354.0
4817,399.0
4818,27.0
4819,40.0
4820,15.0
4821,22.0
4822,29.0
4823,85.0
4824,130.0
4825,173.0
4826,309.0
4827,349.0
4828,318.0
4829,112.0
4830,105.0
4831,75.0
4832,69.0
4833,86.0
4834,88.0
4835,48.0
4836,81.0
4837,33.0
4838,17.0
4839,16.0
4840,55.0
4841,89.0
4842,127.0
4843,122.0
4844,204.0
4845,244.0
4846,244.0
4847,27.0
4848,29.0
4849,104.0
4850,153.0
4851,162.0
4852,160.0
4853,229.0
4854,240.0
4855,396.0
4856,302.0
4857,68.0
4858,94.0
4859,98.0
4860,98.0
4861,97.0
4862,82.0
4863,81.0
4864,44.0
4865,97.0
4866,108.0
4867,138.0
4868,340.0
4869,370.0
4870,394.0
4871,637.0
4872,680.0
4873,91.0
4874,16.0
4875,135.0
4876,119.0
4877,218.0
4878,204.0
4879,289.0
4880,317.0
4881,291.0
4882,109.0
4883,338.0
4884,326.0
4885,285.0
4886,14.0
4887,15.0
4888,141.0
4889,136.0
4890,175.0
4891,317.0
4892,362.0
4893,511.0
4894,430.0
4895,441.0
4896,635.0
4897,519.0
4898,91.0
4899,223.0
4900,519.0
4901,362.0
4902,145.0
4903,16.0
4904,98.0
4905,150.0
4906,83.0
4907,228.0
4908,292.0
4909,328.0
4910,273.0
4911,110.0
4912,110.0
4913,219.0
4914,167.0
4915,88.0
4916,173.0
4917,340.0
4918,315.0
4919,456.0
4920,458.0
4921,67.0
4922,116.0
4923,190.0
4924,159.0
4925,100.0
4926,89.0
4927,157.0
4928,245.0
4929,246.0
4930,114.0
4931,106.0
4932,108.0
4933,231.0
4934,238.0
4935,161.0
4936,203.0
4937,89.0
4938,115.0
4939,52.0
4940,134.0
4941,61.0
4942,19.0
4943,27.0
4944,57.0
4945,72.0
4946,185.0
4947,151.0
4948,131.0
4949,100.0
4950,90.0
4951,31.0
4952,51.0
4953,129.0
4954,152.0
4955,219.0
4956,224.0
4957,206.0
4958,210.0
4959,181.0
4960,117.0
4961,99.0
4962,91.0
4963,121.0
4964,76.0
4965,146.0
4966,100.0
4967,139.0
4968,290.0
4969,337.0
4970,197.0
4971,301.0
4972,88.0
4973,98.0
4974,63.0
4975,60.0
4976,121.0
4977,144.0
4978,99.0
4979,87.0
4980,121.0
4981,192.0
4982,149.0
4983,177.0
4984,102.0
4985,95.0
4986,51.0
4987,117.0
4988,158.0
4989,208.0
4990,309.0
4991,237.0
4992,221.0
4993,266.0
4994,223.0
4995,213.0
4996,15.0
4997,56.0
4998,90.0
4999,84.0
5000,128.0
5001,119.0
5002,207.0
5003,158.0
5004,138.0
5005,65.0
5006,111.0
5007,93.0
5008,55.0
5009,119.0
5010,59.0
5011,251.0
5012,206.0
5013,212.0
5014,178.0
5015,500.0
5016,183.0
5017,303.0
5018,243.0
5019,32.0
5020,42.0
5021,29.0
5022,46.0
5023,68.0
5024,167.0
5025,375.0
5026,67.0
5027,147.0
5028,170.0
5029,204.0
5030,58.0
5031,46.0
5032,84.0
5033,204.0
5034,173.0
5035,130.0
5036,116.0
5037,115.0
5038,91.0
5039,70.0
5040,28.0
5041,73.0
5042,166.0
5043,164.0
5044,73.0
5045,142.0
5046,126.0
5047,66.0
5048,95.0
5049,73.0
5050,176.0
5051,60.0
5052,190.0
5053,173.0
5054,40.0
5055,73.0
5056,147.0
5057,276.0
5058,87.0
5059,118.0
5060,126.0
5061,156.0
5062,164.0
5063,145.0
5064,36.0
5065,51.0
5066,121.0
5067,145.0
5068,122.0
5069,82.0
5070,58.0
5071,57.0
5072,105.0
5073,97.0
5074,173.0
5075,136.0
5076,48.0
5077,29.0
5078,52.0
5079,123.0
5080,144.0
5081,132.0
5082,51.0
5083,141.0
5084,135.0
5085,157.0
5086,132.0
5087,115.0
5088,103.0
5089,220.0
5090,141.0
5091,118.0
5092,59.0
5093,61.0
5094,110.0
5095,150.0
5096,128.0
5097,129.0
5098,64.0
5099,88.0
5100,62.0
5101,39.0
5102,32.0
5103,98.0
5104,290.0
5105,311.0
5106,308.0
5107,279.0
5108,245.0
5109,44.0
5110,168.0
5111,218.0
5112,376.0
5113,354.0
5114,180.0
5115,131.0
5116,197.0
5117,205.0
5118,141.0
5119,89.0
5120,99.0
5121,78.0
5122,66.0
5123,116.0
5124,215.0
5125,323.0
5126,266.0
5127,180.0
5128,86.0
5129,34.0
5130,82.0
5131,140.0
5132,276.0
5133,345.0
5134,258.0
5135,172.0
5136,226.0
5137,250.0
5138,348.0
5139,273.0
5140,147.0
5141,234.0
5142,207.0
5143,119.0
5144,198.0
5145,175.0
5146,118.0
5147,114.0
5148,151.0
5149,232.0
5150,196.0
5151,150.0
5152,116.0
5153,26.0
5154,18.0
5155,122.0
5156,145.0
5157,177.0
5158,231.0
5159,339.0
5160,154.0
5161,49.0
5162,40.0
5163,27.0
5164,108.0
5165,188.0
5166,133.0
5167,167.0
5168,180.0
5169,155.0
5170,217.0
5171,129.0
5172,121.0
5173,200.0
5174,303.0
5175,193.0
5176,284.0
5177,317.0
5178,21.0
5179,102.0
5180,61.0
5181,127.0
5182,133.0
5183,158.0
5184,104.0
5185,163.0
5186,126.0
5187,179.0
5188,181.0
5189,180.0
5190,211.0
5191,21.0
5192,77.0
5193,155.0
5194,233.0
5195,88.0
5196,184.0
5197,154.0
5198,543.0
5199,610.0
5200,414.0
5201,165.0
5202,217.0
5203,19.0
5204,118.0
5205,208.0
5206,317.0
5207,247.0
5208,71.0
5209,161.0
5210,162.0
5211,118.0
5212,199.0
5213,190.0
5214,462.0
5215,153.0
5216,167.0
5217,16.0
5218,158.0
5219,136.0
5220,139.0
5221,110.0
5222,134.0
5223,13.0
5224,80.0
5225,225.0
5226,160.0
5227,233.0
5228,770.0
5229,564.0
5230,459.0
5231,277.0
5232,108.0
5233,127.0
5234,340.0
5235,353.0
5236,293.0
5237,226.0
5238,388.0
5239,513.0
5240,507.0
5241,56.0
5242,168.0
5243,168.0
5244,196.0
5245,259.0
5246,254.0
5247,68.0
5248,52.0
5249,90.0
5250,190.0
5251,236.0
5252,109.0
5253,193.0
5254,19.0
5255,44.0
5256,72.0
5257,185.0
5258,180.0
5259,200.0
5260,79.0
5261,64.0
5262,71.0
5263,66.0
5264,118.0
5265,210.0
5266,262.0
5267,254.0
5268,388.0
5269,392.0
5270,189.0
5271,185.0
5272,80.0
5273,215.0
5274,158.0
5275,155.0
5276,65.0
5277,65.0
5278,64.0
5279,83.0
5280,184.0
5281,228.0
5282,187.0
5283,115.0
5284,85.0
5285,135.0
5286,533.0
5287,280.0
5288,209.0
5289,411.0
5290,159.0
5291,231.0
5292,92.0
5293,104.0
5294,82.0
5295,103.0
5296,208.0
5297,184.0
5298,183.0
5299,67.0
5300,128.0
5301,129.0
5302,124.0
5303,139.0
5304,188.0
5305,38.0
5306,97.0
5307,42.0
5308,56.0
5309,127.0
5310,150.0
5311,118.0
5312,90.0
5313,81.0
5314,47.0
5315,70.0
5316,123.0
5317,47.0
5318,120.0
5319,89.0
5320,172.0
5321,151.0
5322,183.0
5323,180.0
5324,166.0
5325,130.0
5326,120.0
5327,149.0
5328,54.0
5329,117.0
5330,250.0
5331,189.0
5332,129.0
5333,148.0
5334,76.0
5335,62.0
5336,63.0
5337,85.0
5338,87.0
5339,119.0
5340,40.0
5341,63.0
5342,57.0
5343,110.0
5344,112.0
5345,42.0
5346,106.0
5347,98.0
5348,168.0
5349,187.0
5350,230.0
5351,115.0
5352,191.0
5353,97.0
5354,110.0
5355,51.0
5356,46.0
5357,99.0
5358,150.0
5359,177.0
5360,106.0
5361,61.0
5362,87.0
5363,107.0
5364,149.0
5365,124.0
5366,206.0
5367,235.0
5368,177.0
5369,238.0
5370,251.0
5371,235.0
5372,59.0
5373,67.0
5374,70.0
5375,48.0
5376,48.0
5377,52.0
5378,91.0
5379,169.0
5380,210.0
5381,223.0
5382,198.0
5383,117.0
5384,77.0
5385,36.0
5386,67.0
5387,110.0
5388,113.0
5389,126.0
5390,153.0
5391,177.0
5392,172.0
5393,202.0
5394,212.0
5395,198.0
5396,193.0
5397,184.0
5398,60.0
5399,53.0
5400,67.0
5401,102.0
5402,102.0
5403,140.0
5404,87.0
5405,67.0
5406,61.0
5407,46.0
5408,57.0
5409,81.0
5410,102.0
5411,98.0
5412,95.0
5413,120.0
5414,151.0
5415,180.0
5416,132.0
5417,155.0
5418,45.0
5419,51.0
5420,64.0
5421,115.0
5422,129.0
5423,88.0
5424,177.0
5425,124.0
5426,140.0
5427,29.0
5428,48.0
5429,75.0
5430,179.0
5431,176.0
5432,201.0
5433,77.0
5434,89.0
5435,117.0
5436,115.0
5437,117.0
5438,100.0
5439,91.0
5440,66.0
5441,92.0
5442,115.0
5443,80.0
5444,116.0
5445,66.0
5446,93.0
5447,85.0
5448,147.0
5449,139.0
5450,95.0
5451,90.0
5452,274.0
5453,315.0
5454,427.0
5455,371.0
5456,334.0
5457,13.0
5458,71.0
5459,104.0
5460,86.0
5461,94.0
5462,186.0
5463,314.0
5464,323.0
5465,280.0
5466,120.0
5467,103.0
5468,190.0
5469,366.0
5470,396.0
5471,348.0
5472,60.0
5473,90.0
5474,153.0
5475,167.0
5476,179.0
5477,185.0
5478,48.8
5479,66.0
5480,191.0
5481,158.0
5482,55.0
5483,66.0
5484,100.0
5485,104.0
5486,149.0
5487,102.0
5488,13.0
5489,52.0
5490,99.0
5491,155.0
5492,145.0
5493,87.0
5494,141.0
5495,352.0
5496,398.0
5497,384.0
5498,180.0
5499,201.0
5500,202.0
5501,293.0
5502,396.0
5503,358.0
5504,219.0
5505,246.0
5506,238.0
5507,38.0
5508,117.0
5509,116.0
5510,13.0
5511,119.0
5512,117.0
5513,132.0
5514,203.0
5515,260.0
5516,268.0
5517,85.0
5518,57.0
5519,124.0
5520,184.0
5521,187.0
5522,11.0
5523,139.0
5524,186.0
5525,131.0
5526,17.0
5527,48.0
5528,154.0
5529,158.0
5530,35.0
5531,88.0
5532,143.0
5533,300.0
5534,273.0
5535,133.0
5536,67.0
5537,12.0
5538,114.0
5539,107.0
5540,189.0
5541,276.0
5542,289.0
5543,126.0
5544,111.0
5545,214.0
5546,280.0
5547,306.0
5548,161.0
5549,190.0
5550,210.0
5551,261.0
5552,503.0
5553,457.0
5554,167.0
5555,153.0
5556,141.0
5557,127.0
5558,45.0
5559,241.0
5560,243.0
5561,252.0
5562,236.0
5563,231.0
5564,62.0
5565,104.0
5566,187.0
5567,15.0
5568,107.0
5569,145.0
5570,188.0
5571,214.0
5572,12.0
5573,70.0
5574,137.0
5575,64.0
5576,123.0
5577,155.0
5578,181.0
5579,164.0
5580,118.0
5581,216.0
5582,317.0
5583,335.0
5584,279.0
5585,87.0
5586,268.0
5587,652.0
5588,203.0
5589,276.0
5590,50.0
5591,228.0
5592,246.0
5593,248.0
5594,20.0
5595,51.0
5596,247.0
5597,94.0
5598,114.0
5599,14.0
5600,97.0
5601,307.0
5602,324.0
5603,281.0
5604,272.0
5605,14.0
5606,78.0
5607,61.0
5608,117.0
5609,138.0
5610,161.0
5611,159.0
5612,338.0
5613,304.0
5614,113.0
5615,124.0
5616,97.0
5617,74.0
5618,46.0
5619,58.0
5620,155.0
5621,163.0
5622,155.0
5623,163.0
5624,106.0
5625,110.0
5626,295.0
5627,191.0
5628,96.0
5629,56.0
5630,94.0
5631,131.0
5632,143.0
5633,45.0
5634,71.0
5635,159.0
5636,233.0
5637,219.0
5638,229.0
5639,21.0
5640,68.0
5641,108.0
5642,179.0
5643,78.0
5644,131.0
5645,161.0
5646,128.0
5647,186.0
5648,155.0
5649,65.0
5650,98.0
5651,131.0
5652,113.0
5653,164.0
5654,118.0
5655,85.0
5656,152.0
5657,179.0
5658,232.0
5659,74.0
5660,99.0
5661,66.0
5662,78.0
5663,38.0
5664,88.0
5665,121.0
5666,89.0
5667,46.0
5668,50.0
5669,59.0
5670,85.0
5671,59.0
5672,51.0
5673,83.0
5674,182.0
5675,161.0
5676,16.0
5677,121.0
5678,182.0
5679,199.0
5680,153.0
5681,195.0
5682,133.0
5683,127.0
5684,127.0
5685,152.0
5686,122.0
5687,83.0
5688,84.0
5689,117.0
5690,122.0
5691,56.0
5692,96.0
5693,89.0
5694,51.0
5695,30.0
5696,43.0
5697,93.0
5698,146.0
5699,124.0
5700,43.0
5701,39.0
5702,45.0
5703,121.0
5704,149.0
5705,78.0
5706,66.0
5707,15.0
5708,45.0
5709,65.0
5710,169.0
5711,298.0
5712,192.0
5713,160.0
5714,150.0
5715,193.0
5716,211.0
5717,229.0
5718,28.0
5719,36.0
5720,23.0
5721,43.0
5722,62.0
5723,84.0
5724,98.0
5725,75.0
5726,176.0
5727,115.0
5728,94.0
5729,135.0
5730,152.0
5731,88.0
5732,90.0
5733,56.0
5734,53.0
5735,93.0
5736,83.0
5737,94.0
5738,137.0
5739,180.0
5740,104.0
5741,53.0
5742,92.0
5743,151.0
5744,165.0
5745,162.0
5746,96.0
5747,138.0
5748,93.0
5749,52.0
5750,86.0
5751,131.0
5752,139.0
5753,60.0
5754,118.0
5755,130.0
5756,155.0
5757,88.0
5758,65.0
5759,130.0
5760,117.0
5761,146.0
5762,139.0
5763,84.0
5764,108.0
5765,106.0
5766,114.0
5767,68.0
5768,55.0
5769,28.0
5770,46.0
5771,69.0
5772,20.0
5773,20.0
5774,21.0
5775,21.0
5776,25.0
5777,49.0
5778,46.0
5779,36.0
5780,21.0
5781,24.0
5782,26.0
5783,79.0
5784,27.0
5785,41.0
5786,37.0
5787,77.0
5788,67.0
5789,34.0
5790,16.0
5791,26.0
5792,51.0
5793,94.0
5794,134.0
5795,154.0
5796,173.0
5797,178.0
5798,77.0
5799,169.0
5800,161.0
5801,219.0
5802,78.0
5803,222.0
5804,46.0
5805,102.0
5806,99.0
5807,67.0
5808,80.0
5809,44.0
5810,45.0
5811,72.0
5812,83.0
5813,282.0
5814,280.0
5815,465.0
5816,360.0
5817,69.0
5818,44.0
5819,15.0
5820,23.0
5821,66.0
5822,121.0
5823,168.0
5824,186.0
5825,323.0
5826,404.0
5827,317.0
5828,135.0
5829,106.0
5830,92.0
5831,82.0
5832,121.0
5833,108.0
5834,67.0
5835,85.0
5836,75.0
5837,91.0
5838,12.0
5839,98.0
5840,119.0
5841,133.0
5842,184.0
5843,210.0
5844,286.0
5845,263.0
5846,53.0
5847,45.0
5848,118.0
5849,133.0
5850,173.0
5851,171.0
5852,261.0
5853,281.0
5854,382.0
5855,315.0
5856,88.0
5857,97.0
5858,123.0
5859,126.0
5860,103.0
5861,82.0
5862,99.0
5863,57.0
5864,115.0
5865,123.0
5866,157.0
5867,393.0
5868,389.0
5869,446.0
5870,546.0
5871,741.0
5872,16.0
5873,23.0
5874,147.0
5875,181.0
5876,184.0
5877,263.0
5878,360.0
5879,273.0
5880,275.0
5881,132.0
5882,261.0
5883,417.0
5884,337.0
5885,16.0
5886,17.0
5887,173.0
5888,153.0
5889,198.0
5890,277.0
5891,363.0
5892,584.0
5893,588.0
5894,534.0
5895,705.0
5896,600.0
5897,84.0
5898,273.0
5899,565.0
5900,449.0
5901,178.0
5902,23.0
5903,97.0
5904,103.0
5905,47.0
5906,200.0
5907,288.0
5908,371.0
5909,534.0
5910,126.0
5911,101.0
5912,208.0
5913,169.0
5914,39.0
5915,180.0
5916,337.0
5917,310.0
5918,427.0
5919,390.0
5920,55.0
5921,93.0
5922,183.0
5923,156.0
5924,89.0
5925,57.0
5926,169.0
5927,263.0
5928,210.0
5929,57.0
5930,92.0
5931,98.0
5932,223.0
5933,288.0
5934,183.0
5935,200.0
5936,75.0
5937,121.0
5938,48.0
5939,94.0
5940,32.0
5941,19.0
5942,25.0
5943,128.0
5944,139.0
5945,120.0
5946,77.0
5947,101.0
5948,106.0
5949,58.0
5950,27.0
5951,74.0
5952,94.0
5953,176.0
5954,236.0
5955,250.0
5956,91.0
5957,35.0
5958,91.0
5959,90.0
5960,113.0
5961,24.0
5962,31.0
5963,60.0
5964,95.0
5965,79.0
5966,160.0
5967,229.0
5968,269.0
5969,60.0
5970,87.0
5971,144.0
5972,212.0
5973,100.0
5974,64.0
5975,129.0
5976,103.0
5977,172.0
5978,139.0
5979,103.0
5980,141.0
5981,49.0
5982,114.0
5983,49.0
5984,69.0
5985,127.0
5986,109.0
5987,227.0
5988,191.0
5989,191.0
5990,178.0
5991,157.0
5992,125.0
5993,160.0
5994,103.0
5995,100.0
5996,108.0
5997,171.0
5998,191.0
5999,200.0
6000,180.0
6001,48.0
6002,99.0
6003,74.0
6004,32.0
6005,53.0
6006,52.0
6007,66.0
6008,312.0
6009,137.0
6010,167.0
6011,36.0
6012,324.0
6013,115.0
6014,226.0
6015,160.0
6016,8.0
6017,20.0
6018,36.0
6019,23.0
6020,133.0
6021,185.0
6022,127.0
6023,154.0
6024,30.0
6025,38.0
6026,99.0
6027,162.0
6028,168.0
6029,77.0
6030,32.0
6031,76.0
6032,208.0
6033,205.0
6034,113.0
6035,131.0
6036,149.0
6037,136.0
6038,50.0
6039,72.0
6040,51.0
6041,133.0
6042,130.0
6043,202.0
6044,172.0
6045,109.0
6046,50.0
6047,107.0
6048,57.0
6049,127.0
6050,115.0
6051,216.0
6052,99.0
6053,55.0
6054,58.0
6055,152.0
6056,234.0
6057,91.0
6058,135.0
6059,105.0
6060,179.0
6061,167.0
6062,146.0
6063,16.0
6064,22.0
6065,107.0
6066,146.0
6067,155.0
6068,112.0
6069,22.0
6070,48.0
6071,111.0
6072,78.0
6073,87.0
6074,98.0
6075,15.0
6076,18.0
6077,31.0
6078,52.0
6079,85.0
6080,116.0
6081,73.0
6082,95.0
6083,89.0
6084,107.0
6085,137.0
6086,148.0
6087,118.0
6088,176.0
6089,168.0
6090,63.0
6091,46.0
6092,72.0
6093,95.0
6094,141.0
6095,138.0
6096,107.0
6097,96.0
6098,105.0
6099,73.0
6100,28.0
6101,44.0
6102,84.0
6103,318.0
6104,271.0
6105,240.0
6106,169.0
6107,115.0
6108,45.0
6109,88.0
6110,251.0
6111,291.0
6112,244.0
6113,150.0
6114,89.0
6115,151.0
6116,196.0
6117,65.0
6118,61.0
6119,59.0
6120,81.0
6121,46.0
6122,55.0
6123,171.0
6124,224.0
6125,249.0
6126,55.0
6127,125.0
6128,160.0
6129,54.0
6130,44.0
6131,60.0
6132,105.0
6133,272.0
6134,340.0
6135,286.0
6136,108.0
6137,201.0
6138,264.0
6139,382.0
